,link,text,date,likes,comments
232,https://twitter.com/informedreserv1/status/1786424882101690599#m,آی جماعت. حواستون به #زاکانی باشه. این دشمن درخت و محیط زیست و سرسبزیه جلوش را توی قیطریه گرفتید فعلا، #پارک_لاله را قصد داره خشک کنه!,"May 3, 2024 · 3:57 PM UTC",22,1
233,https://twitter.com/MNapaida/status/1786422482267750829#m,جای مردان سیاست بنشانید درخت… درختان #پارک_لاله  هم. #از_شما_بیزاریم,"May 3, 2024 · 3:48 PM UTC",1,0
234,https://twitter.com/DasmahMohammad/status/1786421807727194268#m,چرا هیچ نماینده مجلسی به شهردار تهران بابت قطع درختان و تغییرکاربری هشدار و انتقاد نمی کند؟ چرا شورای عالی شهرسازی و معماری سکوت کرده؟ انتظار است سازمان بازرسی کل کشور با اعمال قانون جلوی تخریب و تغییر کاربری سه هزار متر #پارک_لاله را بگیرد. راستی چرا شورای شهر تهران سکوت کرده,"May 3, 2024 · 3:45 PM UTC",434,14
235,https://twitter.com/soheil43gh_er/status/1786418956162453531#m,📢#اعتراض خودجوش جمعی از شهروندان و ساکنان محله کشاورز به حصارکشی و برنامه قطع درختان و ساخت و ساز در #پارک_لاله    محوطه حصارکشی بیش از ۳ هزار مترمربع است و جنب غربی ایستگاه آتش نشانی (روبروی #خیابان_پورسینا) قرار دارد. #مرگ_بر_خامنه‌ای_جنایتکار #زاکانی مزدوری حلقه به گوش رئیسی,"May 3, 2024 · 3:34 PM UTC",0,0
236,https://twitter.com/SHABNEVIS/status/1786415746303574200#m,بعد از بدترین حادثه #تهران در سال ۱۹۲۶ که زلزله ای ۸ ریشتری بود و به خاطر آن بیش از ۶۰ هزار نفر از تهرانی ها زیر آوار و یا از گرسنگی مردند؛ انتخاب #علیرضا_زاکانی  به عنوان شهردار تهران، بدترین و غم انگیز ترین حادثه برای این شهر بوده است. #پارک_لاله,"May 3, 2024 · 3:21 PM UTC",26,1
237,https://twitter.com/freedommesenger/status/1786360191740461456#m,🔴 حصارکشی #پارک_لاله تهران و اعتراض شهروندان   یک ماه است در جنب غربی ایستگاه آتش نشانی و روبروی خیابان پورسینا در پارک لاله، حصارکشی شده است، دو سه روز است که کانکس‌هایی هم مستقر شده‌اند و گفته شده است امشب عملیات خاکبرداری آغاز خواهد شد. ۱۳اردیبهشت۱۴۰۳ #قيام_تا_سرنگونى,"May 3, 2024 · 11:40 AM UTC",6,0
238,https://twitter.com/DasmahMohammad/status/1786408809373589889#m,سازمان بازرسی کل کشور و دبیرخانه شورای عالی شهرسازی و معماری ایران و وزارت راه و شهرسازی به عنوان متولی طرح های تفصیلی و جامع در مقابل اقدام #شهرداری_تهران مبنی بر ساخت و ساز در ۳ هزار مترمربع از #پارک_لاله که موجب #قطع_درختان و تغییر کاربری می شوند بی تفاوت نباشند.,"May 3, 2024 · 2:53 PM UTC",131,2
239,https://twitter.com/s_saffarianpour/status/1786403784547021028#m,به پيشنهاد دوستی که کامنت گذاشتن با ۱۳۷ تماس گرفتم و از آقای زاکانی #پارک_لاله شکایتم را ثبت کردم. آنسوی خط تلفن آقای باادبی بود. احتمالا برخی این کار را سوسول‌بازی میدانند، فکر میکنم وظیفه شهروندی از همین کار کوچک شروع می‌شود. امید که بجای کُشتن درخت،درخت کاشته شود.   @arzakani4,"May 3, 2024 · 2:33 PM UTC",505,21
240,https://twitter.com/SaamGivrad/status/1786401120505520509#m,«شهر  بازنمود استوارترین و از نگاهی جامع‌تر، پیروزمندانه‌ترین تلاش‌های انسان است تا جهانی که در آن می‌زید را چنان بازسازد که همساز آرزوهایش باشد» رابرت پارک/«شهر همچون آزمایشگاه اجتماعی»  ناگفته پیداست #پارک_لاله و اندک‌ باغ‌های باقی‌مانده تهران ترسیمی از همین آمال مردمان شهرند.,"May 3, 2024 · 2:23 PM UTC",293,11
241,https://twitter.com/TirdadGashtasb/status/1786400790040473963#m,#فوری. مردم رفتن پارک لاله   خودشون به درخت  برای جلوگیری از قط کردن #پارک_لاله,"May 3, 2024 · 2:21 PM UTC",5,0
242,https://twitter.com/NeoRezM/status/1786382001999630449#m,سال ۲۰۱۳ شهرداری استانبول تصمیم گرفت بخشی از فضای سبز پارک تکسیم گزی رو تخریب، و به فرهنگسرا تبدیل کنه. مردم ولی تحمل نکردن و دست به اعتراض زدن. تظاهرات علیه قطع درختان تکسیم، به تمام ترکیه کشیده شد و اصلا انقلابی بر پا شد.  معترضین علیه دولت اردوغان شعار می‌دادن.  #پارک_لاله ۱/۲,"May 3, 2024 · 1:07 PM UTC",50,2
243,https://twitter.com/Naasootii/status/1786376706569183543#m,#تهران دیگه زمین توپ برای بالا کشیدن نداره! مونده همین چهارتا پارک بزرگی که از قدیم مونده! معلومه #آخوند طماعِ دوزاری، نمیتونه از خیر زمین‌های پارکها بگذره! مسجد و فرهنگسرا بهانه هستن، اون سندهای تجاری که زیر این مجتمع‌ها در میاد و به خواص اجاره داده میشه اصله #پارک_لاله,"May 3, 2024 · 12:46 PM UTC",0,0
244,https://twitter.com/mona66014473/status/1786375883109920952#m,#پارک_قیطریه کم بود حالا افتادن به جون #پارک_لاله 😠🤬,"May 3, 2024 · 12:42 PM UTC",2,0
245,https://twitter.com/Aiydinarchddd/status/1786372738678170037#m,#رشتو1 بـاغ جلالیه #پارک_لاله باغ جمشیدیه  در شمال غربی شهر تهران در 1312 صحرای شنزاری بود که از‌ جنوب به خندق‌ (شهر طهران) و از شـمال به تپه‌های قریهُ امیرآباد تا فرح‌زاد‌ منتهی می‌شد در این‌ دشت‌ تنها آبادی کـه به چشم می‌خورد بـاغ بـسیار وسیعی بود که عمارت مختصری در جنوب....,"May 3, 2024 · 12:30 PM UTC",1,1
246,https://twitter.com/TheMadSophist/status/1786366924697501815#m,تهران یه شهر خاکستریه که نفس توش می‌گیره. معدود جاهایی هس که می‌شه بهش پناه برد، کمی خنک شد و نفسی گرفت. اما اینا اونقد از زندگی بیزارن که همون معدود جاها رو هم تیکه‌تیکه می‌کنن و می‌کشن و حالا تبر برداشته‌ان برای درختای #پارک_لاله...,"May 3, 2024 · 12:07 PM UTC",59,2
247,https://twitter.com/pouya_saravi/status/1786363411799937168#m,نوبت #پارک_لاله رسیده که شهرداری برینه بهش,"May 3, 2024 · 11:53 AM UTC",7,1
248,https://twitter.com/payamjavantv/status/1786414020624548070#m,اعتراض به قطع درختان و ساخت و ساز در #پارک_لاله #تهران https://payamjavan.com/protest-against-the-cutting-of-trees-and-construction-in-tehrans-laleh-park/,"May 3, 2024 · 3:14 PM UTC",0,0
249,https://twitter.com/re_am_deh/status/1786358871864365096#m,کاش آقای #زاکانی و به طور کلی‌تر جبهه انقلاب حداقل دلیل دشمنی‌اش با درخت‌ها رو توضیح می‌دادند #پارک_لاله #پارک_قیطریه,"May 3, 2024 · 11:35 AM UTC",13,2
250,https://twitter.com/RahaM40/status/1786347085777850865#m,خدایا همین یه خواهشو رد نکن دیگه! تهران را از شر #زاکانی در امان بدار! #پارک_لاله #قیطریه,"May 3, 2024 · 10:48 AM UTC",12,1
251,https://twitter.com/dfml/status/1786343253970759911#m,در فضای شرقی #پارک_لاله بخش بزرگی دیوارکشی و خاکبرداری شده است و سال‌هاست به همین شکل معطل مانده است. همچنین بخش‌هایی از دیواره شرقی پارک به صورت پارکینگ یک طبقه با بازده کم یا بلا استفاده رها شده‌اند. لازم است شهرداری تهران علاوه بر آنکه برنامه تخریب یکی از ریه‌های تهران  ۲/۳,"May 3, 2024 · 10:33 AM UTC",0,1
252,https://twitter.com/dfml/status/1786343249709240828#m,چند سال دفتر شرکت خیابان حجاب روبروی درب شرقی #پارک_لاله  بود. مردم شب‌ها و روزها برای استراحت و تفریح به این محیط می‌آمدند و روزها رانندگان اتوبوس و تاکسی برای استراحت میان روزشمان از آن استفاده می‌کردند. به نظرم این فضای عمومی نیاز به حفاظت بسیار جدی دارد ۱/۳,"May 3, 2024 · 10:33 AM UTC",1,1
253,https://twitter.com/RadioZamaneh/status/1786327507240698068#m,گروهی از شهروندان در #پارک_لاله تهران، روز ۱۳ اردیبهشت ۱۴۰۳، به عملیات ویران سازی فضای سبز این پارک از سوی شهرداری تهران، اعتراض کردند. درپی اجرای پروژه‌ #مسجدسازی در پارک‌ها، از چند هفته پیش حصارها و وسایل تخریب در پارک مستقر شده است.,"May 3, 2024 · 9:30 AM UTC",17,1
254,https://twitter.com/yaghma_fashkham/status/1786303800728273274#m,هنوز ماجرای #پارک_قیطریه و پارک ستارخان تمام نشده که زاکانی، دست روی #پارک_لاله گذاشته و اطراف بیش از ۳هزار متر از فضای سبز این پارک را برای ساخت فرهنگسرا و مسجد حصارکشی کرده/ گفته بودند #زاکانی رفته از #چین انقلاب وارد کند ولی نگفتند منظورشان اره‌ و تبر و پیمانکار چینی بود.,"May 3, 2024 · 7:56 AM UTC",202,3
255,https://twitter.com/CHE_NAGOWAR/status/1786332956468138169#m,فرهنگ #رخت کُشی با درخت کشی فرهنگی #پارک_لاله #توماج_صالحی #رضا_رسایی,"May 3, 2024 · 9:52 AM UTC",0,0
256,https://twitter.com/HA_L_TW/status/1786342697743110304#m,#زاکانی #تانک_انقلاب خاطره بدی از چوب و شاخه و درخت داره که اینجوری افتاده به جون پارک های سطح شهر و داره همه درخت هارو نابود میکنه!؟ اگه مشکلی با درخت داره بگه حلش کنیم! #پارک_قیطریه #پارک_لاله,"May 3, 2024 · 10:31 AM UTC",0,0
257,https://twitter.com/EhsanBodaghi/status/1786327404157538518#m,هنوز قائله #پارک_قیطریه تمام نشده که شهرداری تهران ۳ هزار متر از فضای #پارک_لاله را به بهانه ساخت فرهنگسرا حصارکشی کرده و عنقریب است که درختان آنجا را قطع کند.  به نظر می‌رسد با ورود #زاکانی به شهرداری یک تیغ فولادی جلوی #تانک_انقلاب بسته‌اند تا نقش #بولدوزر_تهران را هم ایفا کند!,"May 3, 2024 · 9:30 AM UTC",952,32
258,https://twitter.com/AzadeMokhtari/status/1786318528628297831#m,عضو هیات علمی دانشکده شهرسازی دانشگاه تهران باحضور در«کارگاه ساختمانی ۳۰۰۰ مترمربعی» واقع در وسط #پارک_لاله،این عملیات شهرداری را «غیرقانونی»،«فاقد توجیه تخصصی» و «متضاد از هر نوع چارچوب فکری» عنوان کرد.  هیچ منطقی از ساخت و ساز با هر نوع کاربری در پارک لاله تهران دفاع نمی‌کند.,"May 3, 2024 · 8:55 AM UTC",1242,22
259,https://twitter.com/z_nadjarzadeh/status/1786317036336885788#m,لعنت بهت #زاکانی #پارک_لاله حرمت داره! گذشته و حال و آینده‌ی چند نسله!!!,"May 3, 2024 · 8:49 AM UTC",12,0
260,https://twitter.com/woodyBBBBB/status/1786310810941133036#m,رعیت به تخریب پارک قیطریه اعتراض کرد؟  پس #پارک_لاله را هم خراب کنید تا بفهمه قدرت دست کیه,"May 3, 2024 · 8:24 AM UTC",7,0
261,https://twitter.com/saraghanavati1/status/1786307919048274016#m,این همه دشمنی شهرداری با درختان کهنسال رو نمی‌فهمم! نه سواد درست دارید و نه وجدان. جای این همه نور طبیعی و سرسبزی آهن‌پاره‌های زشت با کاربری اشتباه و بدون امکان‌سنجی شرایط اقلیمی و زیستی طراحی کردید خسته نشدید؟!  #پارک_لاله,"May 3, 2024 · 8:12 AM UTC",182,6
262,https://twitter.com/INTJ_A1/status/1786307050357633025#m,شهرداری تهران شمشیر را از رو بسته. در مملکتی که برج سازی، پاساژسازایی و لوکس سازی را نشونه پیشرفت میدونن باید هم قطع درختان برای ساخت فرهنگسرا رو کار فرهنگی بدونن. این جماعت بی خرد اگر حتی اندکی ذو‌ق و وجدان داشتن هر روز با تصمیمات سرحوضی به این شهر بی اینده زخم نمیزدن #پارک_لاله,"May 3, 2024 · 8:09 AM UTC",27,0
263,https://twitter.com/Hosein_Khodkar/status/1786337325519167659#m,براساس گزارش شبکه شرق، به نظر می‌رسد که قرار است در محوطه حصارکشی‌شده به مساحت ۳ هزار متر مربع در ضلع جنوبی #پارک_لاله که مهمترین فضای سبز مرکز تهران است، عملیات ساختمانی (احتمالا برای احداث یک فرهنگسرا) انجام شود  یعنی مجددا بیم آن می‌رود که خود #شهرداری مسبب قطع ده‌ها درخت شود,"May 3, 2024 · 10:09 AM UTC",4,0
264,https://twitter.com/nezamian_mihan/status/1786302915105202636#m,🔸  حصارکشی #پارک_لاله تهران و اعتراض شهروندان یک ماه است در جنب غربی ایستگاه آتش نشانی و روبروی خیابان پورسینا در پارک لاله، حصارکشی شده است، دو سه روز است که کانکس‌هایی هم مستقر شده‌اند و گفته شده است امشب عملیات خاکبرداری آغاز خواهد شد. پنجشنبه ۱۳ اردیبهشت ۱۴۰۳ #نظامیان_میهن_پ,"May 3, 2024 · 7:52 AM UTC",0,1
265,https://twitter.com/naCb_m/status/1786301533866336678#m,می‌خوام بشینم واسه تک‌تک‌‌ درختای ایران، جنگلای هیرکانی، تهران، پارک قیطریه و ولیعصر و پارک لاله گریه کنم. انگار دارن سر عزیزامونو می‌برن و ما هیچ کاری از دستمون بر نمیاد 😭 #پارک_لاله #پارک_قیطریه,"May 3, 2024 · 7:47 AM UTC",11,1
266,https://twitter.com/bitafavooot/status/1786284540031324472#m,زاکانی داره دنبال #گنج میگرده همه رودنبال #نخودسیاه فرستاده :))) #پارک_لاله,"May 3, 2024 · 6:39 AM UTC",2,0
267,https://twitter.com/Molodvatan/status/1786275133105078641#m,شعار دروغ و هياهو در تابلو هاى شهرى،  ريشه كنى درختان و آخرين رشته هاى تنفس تهران در خفا… #پارک_لاله #پارك_قيطريه #زاكانى,"May 3, 2024 · 6:02 AM UTC",2,0
268,https://twitter.com/saeed24399953/status/1786262513903964271#m,پارک ها محل ساخت هیچ ساختمونی نیست بفهم...تیر تخته تو ببر یه جای دیگه حتی یک درخت هم برای تهران حیاتیه... #پارک_لاله,"May 3, 2024 · 5:12 AM UTC",3,0
269,https://twitter.com/TirdadGashtasb/status/1786174757454434342#m,پنج شنبه ۱۳ اردیبهشت ۱۴۰۳   تجمع اعتراضی شهروندان علیه پروژه زاکانی برای تخریب پارک لاله: ما نمی‌گذاریم!  🔸امشب تیم زاکانی قصد دارد عملیات عمرانی و تخریب فضای سبز را که منجر به قطع چندین درخت خواهد شد، در پارک لاله آغاز کند. #پارک_لاله,"May 2, 2024 · 11:23 PM UTC",5,1
270,https://twitter.com/iranazadi1395/status/1786150421461155976#m,حصارکشی #پارک_لاله جنب غربی ایستگاه آتش نشانی و روبروی خیابان پورسینا تهران و اعتراض شهروندان,"May 2, 2024 · 9:47 PM UTC",11,0
271,https://twitter.com/humanrightsir1/status/1786191292440989795#m,#حقوق_بشر، حصار کشی بخشی از #پارک_لاله به بهانه ساخت #فرهنگسرا، کشف لاشه یک قلاده #پلنگ در #ارتفاعات_کلیلاق شهرستان #فریمان و انتشار بوی تعفن و شیرابه های ناشی ازفعالیت مرکز پسماند #شهرداری #اصفهان از جمله اخبار نقض #محیط_زیست در #ایران است.   https://humanrightsinir.org/?p=172968,"May 3, 2024 · 12:29 AM UTC",2,0
272,https://twitter.com/sheshgalani/status/1786247298986410438#m,ظاهرا این بار پارک لاله است که قرار شده، قربان بیانزایی پایداری و زاکانی شود. انگار نه پایداری که یک قوم مهاجم بیگانه شهر تهران را اشغال کرده و هر روز در حال یغما و ویرانی است.  #قیطریه #پارک_لاله,"May 3, 2024 · 4:11 AM UTC",117,3
273,https://twitter.com/F_Azadikha/status/1786125405209895115#m,🔴 حصارکشی #پارک_لاله تهران و اعتراض شهروندان   یک ماه است در جنب غربی ایستگاه آتش نشانی و روبروی خیابان پورسینا در پارک لاله، حصارکشی شده است، دو سه روز است که کانکس‌هایی هم مستقر شده‌اند و گفته شده است امشب عملیات خاکبرداری آغاز خواهد شد. پنجشنبه ۱۳ اردیبهشت ۱۴۰۳,"May 2, 2024 · 8:07 PM UTC",11,1
274,https://twitter.com/Iran_News_2023/status/1786102590393974901#m,حصارکشی #پارک_لاله تهران و اعتراض شهروندان   یک ماه است در جنب غربی ایستگاه آتش نشانی و روبروی خیابان پورسینا در پارک لاله، حصارکشی شده است، دو سه روز است که کانکس‌هایی هم مستقر شده‌اند و گفته شده است امشب عملیات خاکبرداری آغاز خواهد شد.,"May 2, 2024 · 6:36 PM UTC",52,4
275,https://twitter.com/pedi75872035/status/1786216051203551743#m,تهران و درخت هایش #پارک_لاله #پارک_قیطریه,"May 3, 2024 · 2:07 AM UTC",2,0
276,https://twitter.com/DD4Iran/status/1786162991739576496#m,✅✅✅ شیوا آراسته @SHIVAARASTEH در ویدئویی کوتاه با استناد به صحبتهای دکتر جابری مقدم، عضو هیئت علمی دانشگاه تهران، نسبت به تجاوز #شهرداری_تهران به فضای سبز #پارک_لاله و حصارکشی جهت ساخت و ساز غیرقانونی و نابخردانه‌ی در ضلع جنوبی این پارک به عنوان مهمترین و قدیمی‌ترین بوستان در یکی از متراکم‌ترین بخش‌ها در مرکز #تهران هشدار می دهد.,"May 2, 2024 · 10:36 PM UTC",16,1
277,https://twitter.com/jahansanat_ir/status/1786101579159916775#m,اعتراض خودجوش جمعی از شهروندان و ساکنان محله کشاورز به #حصارکشی و برنامه قطع #درختان و ساخت و ساز در #پارک_لاله  محوطه حصارکشی بیش از ۳ هزار مترمربع است و جنب غربی ایستگاه آتش نشانی(روبروی خیابان پورسینا) قرار دارد.  ویدیو از توییتر محمدکریم آسایش,"May 2, 2024 · 6:32 PM UTC",31,0
278,https://twitter.com/AfshinHojjat/status/1786116648853733785#m,هیات کلنگ به دستان  تا فتح تمامی تپه های ایران زمین از پای نخواهند نشست #پارک_لاله #محیط_زیست #اقتصاد,"May 2, 2024 · 7:32 PM UTC",6,0
279,https://twitter.com/Urbanero_/status/1786111364198511039#m,شهردار ام‌القرای جهان اسلام کلا اعتقادی به اموال و منافع عمومی نداره. دشمن آبادی و طبیعتند این جماعت. بعد از #پارک_قیطریه حالا نوبت به #پارک_لاله رسیده تا درختان تنومندش رو قطعا کنند.,"May 2, 2024 · 7:11 PM UTC",208,2
280,https://twitter.com/RaeisiSabra/status/1786109403432669369#m,#پارک_قیطریه #پارک_لاله #پارک ...,"May 2, 2024 · 7:04 PM UTC",5,0
281,https://twitter.com/SaamGivrad/status/1786105663665451023#m,تهران و درخت‌هایش... این‌بار #پارک_لاله,"May 2, 2024 · 6:49 PM UTC",384,9
282,https://twitter.com/Mohammad64karim/status/1786154340622737884#m,واقعا زنده باد درخت؟ #پارک_لاله #پارک_قیطریه,"May 2, 2024 · 10:02 PM UTC",27,0
283,https://twitter.com/RaeisiSabra/status/1786121861413192058#m,عکس هوایی #پارک_لاله  یکی از آخرین بازمانده‌های فضای سبز تهران! یکی از آخرین راه‌های تنفسیِ جزیره‌‌ی گرمایی به نام تهران...,"May 2, 2024 · 7:53 PM UTC",2099,16
284,https://twitter.com/Mohammad64karim/status/1786090923916407241#m,از #پارک_قیطریه تا #پارک_لاله نشان داده شد که گربه محض رضای خدا موش نمی گیرد. مجتمع چهارطبقه مثلا مسجد قیطریه و مجتمع فرهنگی_هنری(در عمل تجاری) پارک لاله چیزی جز تداوم برنامه هتل سازی در بوستانها نیستند.,"May 2, 2024 · 5:50 PM UTC",31,1
285,https://twitter.com/SetarehKazemi44/status/1786101573178765778#m,🔴حصارکشی #پارک_لاله تهران واعتراض شهروندان  یک ماه است درجنب غربی ایستگاه آتش نشانی وروبروی خیابان پورسینادرپارک لاله، حصارکشی شده است، دوسه روزاست که کانکس‌هایی هم مستقر شده‌اند و گفته شده است امشب عملیات خاکبرداری آغاز خواهد شد.  پنجشنبه۱۳ اردیبهشت ۱۴۰۳ #انحلال_سپاه_پاسداران,"May 2, 2024 · 6:32 PM UTC",5,2
286,https://twitter.com/AzadeMokhtari/status/1786093821404598699#m,درختان را قطع نکنید  شهروندان: قطعه‌ای از #پارک_لاله حصارکشی شده و ظاهرا قرار است در این زمین یک فرهنگسرا ساخته شود. دو سه روز است که تعدادی کانکس هم در این نقطه مستقر شده است. الان حتی فصل جا به جایی #درختان نیست! یعنی شهر زمین و جا ندارد،فقط باید وسط پارک‌ها، درخت نابود کنید؟,"May 2, 2024 · 6:02 PM UTC",763,10
287,https://twitter.com/TehrantoNews/status/1786077463321116924#m,حصارکشی #پارک_لاله تهران و اعتراض شهروندان   یک ماه است در جنب غربی ایستگاه آتش نشانی و روبروی خیابان پورسینا در پارک لاله، حصارکشی شده است، دو سه روز است که کانکس‌هایی هم مستقر شده‌اند و گفته شده است امشب عملیات خاکبرداری آغاز خواهد شد. پنجشنبه ۱۳ اردیبهشت ۱۴۰۳,"May 2, 2024 · 4:57 PM UTC",9,0
288,https://twitter.com/IranAzad_TV/status/1786082725570458097#m,حصارکشی #پارک_لاله جنب غربی ایستگاه آتش نشانی و روبروی خیابان پورسینا تهران و اعتراض شهروندان,"May 2, 2024 · 5:18 PM UTC",22,1
289,https://twitter.com/Mohammad64karim/status/1786077501338402962#m,حصارکشی و طرح ساخت و ساز در #پارک_لاله با روایت‌های مختلفش(ساختمان اداری شهرداری،فرهنگسرا،پایگاه فرهنگی و حتی استفاده تجاری) نشان داد که مسأله مخالفان با ساخت و ساز پارک‌ها،اصل ساخت و ساز غیرقانونی در پارک است نه کارکرد آن(مثلا مسجد).,"May 2, 2024 · 4:57 PM UTC",21,0
290,https://twitter.com/Mohammad64karim/status/1786089697623629941#m,طبق آخرین اطلاعات رسیده آنچه بنای احداث آن در محوطه بیش از ۳ هزارمترمربعی جنب غربی ایستگاه آتش نشانی #پارک_لاله روبروی خیابان پورسینا را دارند، نه فرهنگسرا که مجتمع فرهنگی_هنری است که در واقع به آن نام استفاده تجاری خواهند کرد.,"May 2, 2024 · 5:45 PM UTC",19,1
291,https://twitter.com/iranwire/status/1786076579832996264#m,🎥 بنا بر ویدیویی که امروز  سیزدهم اردیبهشت از #پارک_لاله منتشر شده، جمعی از شهروندان در اعتراض به به حصارکشی و برنامه قطع درختان برای ساخت و ساز در این پارک قدیمی تهران تجمع کرده‌اند. به گفته شاهدان، محوطه حصارکشی بیش از ۳ هزار مترمربع است و جنب غربی ایستگاه آتش نشانی(روبروی خیابان پورسینا) قرار دارد.  #اخبار_ایران #اطلاع_رسانی,"May 2, 2024 · 4:53 PM UTC",14,0
292,https://twitter.com/KamyabMehrnoosh/status/1786074427270017193#m,🔴حصارکشی #پارک_لاله تهران واعتراض شهروندان  یک ماه است درجنب غربی ایستگاه آتش نشانی وروبروی خیابان پورسینادرپارک لاله، حصارکشی شده است، دوسه روزاست که کانکس‌هایی هم مستقر شده‌اند و گفته شده است امشب عملیات خاکبرداری آغاز خواهد شد. #انحلال_سپاه_پاسداران پنجشنبه ۱۳ اردیبهشت ۱۴۰۳,"May 2, 2024 · 4:45 PM UTC",1,0
293,https://twitter.com/ecoirantv/status/1786054848909037966#m,برخی از شهروندان به اکوایران خبر دادند که در کنار حصارکشی‌های پارک لاله، چند روزی است که کانکس‌هایی مستقر شدند. برخی می‌گویند قرار است که در این منطقه یک #فرهنگسرا ساخته شود. اکوایران پیشتر هم در گزارشی از حصارکشی در #پارک_لاله خبر داده بود,"May 2, 2024 · 3:27 PM UTC",45,2
294,https://twitter.com/Mohammad64karim/status/1786035087378710665#m,یکماه است در جنب غربی ایستگاه آتش نشانی و روبروی خیابان پورسینا در پارک لاله ،حصارکشی شده است، دو سه روز است که کانکس هایی هم مستقر شده اند و گفته شده است امشب عملیات خاکبرداری آغاز خواهد شد. #پارک_لاله,"May 2, 2024 · 2:08 PM UTC",309,7
295,https://twitter.com/Mohammad64karim/status/1786032525585883613#m,زنده باد درخت ، دفاع شهروندان از درختان #پارک_لاله در مقابل ساخت و ساز است ، نه تبلیغات دروغین شهرداری,"May 2, 2024 · 1:58 PM UTC",76,2
296,https://twitter.com/Mohammad64karim/status/1786031004722819229#m,اعتراض خودجوش جمعی از شهروندان و ساکنان محله کشاورز به حصارکشی و برنامه قطع درختان و ساخت و ساز(که گفته شده است فرهنگسرا است) در #پارک_لاله . محوطه حصارکشی بیش از ۳ هزار مترمربع است و جنب غربی ایستگاه آتش نشانی(روبروی خیابان پورسینا) قرار دارد.,"May 2, 2024 · 1:52 PM UTC",444,13
297,https://twitter.com/HANIFRGOLZAR/status/1786016154940576231#m,🔰 بیش از ۳ هزار مترمربع از فضای سبز بوستان لاله، برای ساخت فرهنگسرا حصار کشی شده و به زودی تغییر کاربری خواهد یافت. آقای شهردار! فرهنگ عمومی جامعه با قطع درختان کهنسال و سرهم بندیِ آجر و سیمان و تیر آهن ارتقا پیدا نمی کند. لجبازی با افکار عمومی را تمام کنید! #قیطریه #پارک_لاله,"May 2, 2024 · 12:53 PM UTC",1155,43
298,https://twitter.com/Mohammad64karim/status/1784448922565357617#m,#پارک_لاله هم مورد تعرض حصارها قرار گرفته است،گفته میشود که قرار است شهرداری در بخشی از آن(روبروی خ. پورسینا و چسبیده به ضلع غربی آتش‌نشانی) ساختمانی برای خود بسازد.مداخلات شهرداریها در پارک‌ها نشان میدهد که مساله فقط مانند قیطریه،مسجدسازی نیست بلکه هدف تضعیف فضاهای عمومی است,"Apr 28, 2024 · 5:05 AM UTC",80,1
299,https://twitter.com/Mohammad64karim/status/1784447056507031878#m,"@sogoldanaei مثل همیشه کار خوب و به موقعی انجام داده و توجه کرده به مفهوم""مدیریت حصاری""، مدیریتی که از حصارکشی جنسیتی به نام بوستان مادر و کودک، حصارکشی پارک دانشجو. حصارکشی پارک های محلات فقیرنشین مثل هرندی و شوش را در بر میگیره #پارک_قیطریه #پارک_لاله","Apr 28, 2024 · 4:58 AM UTC",5,1
300,https://twitter.com/Ankommande/status/1781641844301942881#m,آخ آخ یار وفادار ماه رمضون ها بود لای کیش های #پارک_لاله 🥲,"Apr 20, 2024 · 11:11 AM UTC",1,1
301,https://twitter.com/mirzamoayed/status/1780219676653469922#m,جشن رمضانی #پارک_لاله الگوی شادی در جمهوری اسلامی بود. سی شب انواع خدمات و بازی ها و شادی های حلال بدون حاشیه و آسیب و... ارائه شد. پنج شبکه تلوزیونی تولید برنامه کردند و هر شب پنجاه هزار نفر مهمان جشنواره شهید آرمان بودند خدا قوت به حاج رسول آذرسرا,"Apr 16, 2024 · 1:00 PM UTC",13,0
302,https://twitter.com/mohamadalishom1/status/1778403676786135113#m,📸 اینجا #ایران، مردم در #پارک_لاله در #کنسرت میثم ابراهیمی به مناسبت #عیدفطر  آنجا #اسرائیل، #صهیونیست‌ها در سوراخ موش   البته که از نظر #وطن‌فروشانِ برانداز، اسرائیل ایران را شکست داده :)  👤 علی بیطرفان   🎼 @masafmusic,"Apr 11, 2024 · 12:44 PM UTC",0,0
303,https://twitter.com/mostafao_alavi/status/1776913149913874617#m,#پارک_لاله,"Apr 7, 2024 · 10:01 AM UTC",1,0
304,https://twitter.com/kargartanha/status/1774789331913220230#m,صندلی خالی عزاداری حکومت در پارک لاله تهران در روز #سیزده_بدر   تلاش حکومت برای جذب شهروندان به شرکت در مراسم عزاداری در روز #سیزده_به‌در بی‌نتیجه مانده و صندلی‌هایی که در #پارک_لاله تهران قرار داده‌اند کاملا خالی است #مرگ_بر_جمهوری_اسلامی,"Apr 1, 2024 · 1:22 PM UTC",9,0
305,https://twitter.com/dr_pariissa/status/1762082524149288998#m,دوفصل(زمستان و بهار) در شهر تهران(امروز) #پارک_لاله #سعادت_آباد,"Feb 26, 2024 · 11:49 AM UTC",109,0
306,https://twitter.com/nafistavakolii/status/1739396816821485619#m,کیفیت امشب ۱۰ از ۱۰😎🫰🏻❤️‍🩹 #پارک_لاله ١٤٠٢/١٠/٠٤,"Dec 25, 2023 · 9:24 PM UTC",4,0
307,https://twitter.com/Elhammarvi/status/1731324045306769847#m,من خود تکه ای از پاییزم... #پارک_لاله 📸by me,"Dec 3, 2023 · 2:46 PM UTC",12,0
